id_student,final_result,active_days,days_to_first_activity,last7_share,phase,phase_start,phase_end,phase_length
604982,Pass,7,2.0,0.18181818181818182,P1,0,19,20
605009,Pass,5,2.0,0.12345679012345678,P1,0,19,20
605102,Pass,5,1.0,0.6547619047619048,P1,0,19,20
605207,Pass,9,1.0,0.5528455284552846,P1,0,19,20
605246,Pass,4,2.0,0.1,P1,0,19,20
605255,Fail,14,0.0,0.2033898305084746,P1,0,19,20
605309,Fail,2,10.0,0.2727272727272727,P1,0,19,20
605327,Fail,5,11.0,0.6101694915254238,P1,0,19,20
605390,Pass,11,9.0,0.5157232704402516,P1,0,19,20
605505,Withdrawn,4,2.0,0.05555555555555555,P1,0,19,20
605594,Fail,3,4.0,0.4,P1,0,19,20
605595,Fail,8,1.0,0.11049723756906077,P1,0,19,20
605679,Pass,1,2.0,0.0,P1,0,19,20
605832,Pass,3,4.0,0.0,P1,0,19,20
605854,Fail,2,5.0,0.14285714285714285,P1,0,19,20
605882,Withdrawn,1,18.0,1.0,P1,0,19,20
605916,Pass,11,1.0,0.375,P1,0,19,20
605930,Pass,0,,,P1,0,19,20
606063,Withdrawn,2,3.0,0.0,P1,0,19,20
606097,Pass,5,3.0,0.5547445255474452,P1,0,19,20
606194,Pass,3,5.0,0.0,P1,0,19,20
606229,Pass,4,2.0,0.9888888888888889,P1,0,19,20
606355,Withdrawn,12,0.0,0.2932330827067669,P1,0,19,20
606377,Pass,0,,,P1,0,19,20
606388,Withdrawn,2,10.0,0.6470588235294118,P1,0,19,20
606410,Pass,5,4.0,0.5681818181818182,P1,0,19,20
606412,Pass,3,16.0,1.0,P1,0,19,20
606414,Pass,8,6.0,0.475177304964539,P1,0,19,20
606420,Pass,15,0.0,0.3619631901840491,P1,0,19,20
606422,Pass,2,2.0,0.4482758620689655,P1,0,19,20
606458,Pass,2,12.0,0.1935483870967742,P1,0,19,20
606465,Pass,5,2.0,0.0,P1,0,19,20
606477,Withdrawn,3,12.0,0.625,P1,0,19,20
606546,Pass,8,11.0,0.9151515151515152,P1,0,19,20
606572,Pass,6,2.0,0.2,P1,0,19,20
606651,Fail,2,2.0,0.0,P1,0,19,20
606685,Pass,11,1.0,0.26148409893992935,P1,0,19,20
606697,Pass,3,2.0,0.5084745762711864,P1,0,19,20
606736,Withdrawn,5,0.0,0.4888888888888889,P1,0,19,20
606762,Fail,6,1.0,0.4090909090909091,P1,0,19,20
606827,Withdrawn,2,0.0,0.16666666666666666,P1,0,19,20
606972,Withdrawn,0,,,P1,0,19,20
607097,Pass,12,1.0,0.20701754385964913,P1,0,19,20
607286,Withdrawn,3,3.0,0.5263157894736842,P1,0,19,20
607300,Fail,2,11.0,0.08333333333333333,P1,0,19,20
607309,Withdrawn,9,1.0,0.09016393442622951,P1,0,19,20
607382,Fail,0,,,P1,0,19,20
607398,Fail,17,0.0,0.1958041958041958,P1,0,19,20
607493,Pass,5,2.0,0.2222222222222222,P1,0,19,20
607642,Pass,4,1.0,0.0,P1,0,19,20
607699,Fail,3,1.0,0.22857142857142856,P1,0,19,20
607725,Pass,0,,,P1,0,19,20
607735,Pass,7,1.0,0.14423076923076922,P1,0,19,20
607778,Pass,4,2.0,0.38372093023255816,P1,0,19,20
607804,Pass,3,9.0,0.6666666666666666,P1,0,19,20
607808,Fail,3,10.0,0.1,P1,0,19,20
607848,Withdrawn,7,2.0,0.4411764705882353,P1,0,19,20
607887,Pass,1,12.0,0.0,P1,0,19,20
607889,Pass,7,1.0,0.22058823529411764,P1,0,19,20
607914,Pass,19,0.0,0.22857142857142856,P1,0,19,20
607937,Pass,14,3.0,0.3006134969325153,P1,0,19,20
608000,Pass,7,1.0,0.3680555555555556,P1,0,19,20
608041,Pass,6,3.0,0.2616822429906542,P1,0,19,20
608047,Pass,9,1.0,0.2708333333333333,P1,0,19,20
608264,Pass,3,10.0,0.050761421319796954,P1,0,19,20
608419,Pass,9,0.0,0.39814814814814814,P1,0,19,20
608497,Withdrawn,6,5.0,0.8227848101265823,P1,0,19,20
608564,Fail,1,5.0,0.0,P1,0,19,20
608578,Pass,7,7.0,0.2585034013605442,P1,0,19,20
608623,Pass,11,2.0,0.4730290456431535,P1,0,19,20
608647,Pass,2,9.0,0.0,P1,0,19,20
608719,Withdrawn,8,3.0,0.27835051546391754,P1,0,19,20
608738,Fail,8,2.0,0.6071428571428571,P1,0,19,20
608766,Pass,8,1.0,0.39344262295081966,P1,0,19,20
608939,Fail,10,2.0,0.2794759825327511,P1,0,19,20
608942,Withdrawn,5,12.0,0.5405405405405406,P1,0,19,20
609010,Pass,2,4.0,0.0,P1,0,19,20
609046,Pass,9,1.0,0.3953488372093023,P1,0,19,20
609047,Fail,8,0.0,0.40540540540540543,P1,0,19,20
609193,Withdrawn,5,4.0,0.7857142857142857,P1,0,19,20
609230,Withdrawn,8,1.0,0.3614457831325301,P1,0,19,20
609307,Pass,3,1.0,0.2909090909090909,P1,0,19,20
609422,Withdrawn,7,2.0,0.5154639175257731,P1,0,19,20
609510,Fail,4,0.0,0.034482758620689655,P1,0,19,20
609679,Pass,10,2.0,0.14035087719298245,P1,0,19,20
609704,Pass,11,2.0,0.24166666666666667,P1,0,19,20
609764,Fail,3,2.0,0.0625,P1,0,19,20
609804,Fail,1,17.0,1.0,P1,0,19,20
609812,Pass,0,,,P1,0,19,20
609815,Pass,6,3.0,0.18181818181818182,P1,0,19,20
609817,Pass,2,2.0,0.1320754716981132,P1,0,19,20
609850,Fail,3,16.0,1.0,P1,0,19,20
609864,Pass,1,4.0,0.0,P1,0,19,20
609871,Pass,5,1.0,0.25,P1,0,19,20
609873,Withdrawn,7,0.0,0.1956521739130435,P1,0,19,20
609887,Fail,2,2.0,0.7777777777777778,P1,0,19,20
610059,Pass,3,11.0,0.43157894736842106,P1,0,19,20
610260,Pass,10,1.0,0.3815789473684211,P1,0,19,20
610362,Pass,9,2.0,0.35526315789473684,P1,0,19,20
610423,Fail,4,2.0,0.7702702702702703,P1,0,19,20
610428,Pass,2,2.0,0.3,P1,0,19,20
610553,Pass,11,2.0,0.4444444444444444,P1,0,19,20
610700,Fail,0,,,P1,0,19,20
610725,Pass,1,2.0,0.0,P1,0,19,20
610731,Fail,2,3.0,0.0,P1,0,19,20
610740,Fail,0,,,P1,0,19,20
610745,Pass,13,0.0,0.2753623188405797,P1,0,19,20
610751,Fail,0,,,P1,0,19,20
610763,Pass,8,1.0,0.717391304347826,P1,0,19,20
610776,Fail,1,17.0,1.0,P1,0,19,20
610780,Fail,4,1.0,0.8611111111111112,P1,0,19,20
610802,Withdrawn,7,6.0,0.7083333333333334,P1,0,19,20
610804,Fail,2,4.0,0.4,P1,0,19,20
610906,Pass,3,2.0,0.0,P1,0,19,20
611004,Fail,3,2.0,0.7777777777777778,P1,0,19,20
611012,Pass,7,2.0,0.6447368421052632,P1,0,19,20
611017,Pass,7,7.0,0.7043478260869566,P1,0,19,20
611023,Pass,1,18.0,1.0,P1,0,19,20
611048,Fail,4,0.0,0.3448275862068966,P1,0,19,20
611051,Fail,4,9.0,0.31958762886597936,P1,0,19,20
611060,Pass,3,13.0,1.0,P1,0,19,20
611096,Fail,2,7.0,0.6666666666666666,P1,0,19,20
611182,Fail,3,2.0,0.6666666666666666,P1,0,19,20
611228,Pass,5,3.0,0.35802469135802467,P1,0,19,20
611268,Fail,3,3.0,0.6721311475409836,P1,0,19,20
611345,Withdrawn,0,,,P1,0,19,20
611531,Pass,11,3.0,0.49480968858131485,P1,0,19,20
611688,Pass,10,6.0,0.325,P1,0,19,20
611690,Pass,1,9.0,0.0,P1,0,19,20
612050,Withdrawn,2,1.0,0.0,P1,0,19,20
612210,Pass,5,2.0,0.7611940298507462,P1,0,19,20
612217,Pass,4,3.0,0.35294117647058826,P1,0,19,20
612252,Pass,4,5.0,0.803921568627451,P1,0,19,20
612255,Pass,5,8.0,0.2923076923076923,P1,0,19,20
612355,Pass,7,0.0,0.05,P1,0,19,20
612361,Pass,2,10.0,0.7241379310344828,P1,0,19,20
612484,Pass,17,0.0,0.3,P1,0,19,20
612517,Pass,1,18.0,1.0,P1,0,19,20
612684,Pass,3,5.0,0.0,P1,0,19,20
612757,Pass,9,3.0,0.315,P1,0,19,20
612891,Pass,7,2.0,0.5260869565217391,P1,0,19,20
613051,Fail,1,6.0,0.0,P1,0,19,20
613158,Pass,12,4.0,0.2465753424657534,P1,0,19,20
613162,Withdrawn,3,5.0,0.18181818181818182,P1,0,19,20
613171,Pass,5,3.0,0.058823529411764705,P1,0,19,20
613173,Pass,5,2.0,0.6153846153846154,P1,0,19,20
613175,Fail,3,6.0,0.625,P1,0,19,20
613177,Pass,13,1.0,0.2565789473684211,P1,0,19,20
613191,Withdrawn,6,0.0,0.5384615384615384,P1,0,19,20
613196,Pass,0,,,P1,0,19,20
613199,Withdrawn,5,8.0,0.5833333333333334,P1,0,19,20
613200,Pass,5,5.0,0.3902439024390244,P1,0,19,20
613208,Pass,2,16.0,1.0,P1,0,19,20
613293,Pass,5,4.0,0.41935483870967744,P1,0,19,20
613298,Withdrawn,0,,,P1,0,19,20
613416,Pass,2,4.0,0.0,P1,0,19,20
613418,Pass,7,2.0,0.27450980392156865,P1,0,19,20
613738,Pass,14,3.0,0.16216216216216217,P1,0,19,20
614013,Pass,1,2.0,0.0,P1,0,19,20
614064,Pass,5,14.0,1.0,P1,0,19,20
614068,Withdrawn,4,0.0,0.56,P1,0,19,20
614072,Pass,9,1.0,0.38202247191011235,P1,0,19,20
614148,Fail,4,5.0,0.5,P1,0,19,20
614556,Pass,6,2.0,0.040983606557377046,P1,0,19,20
615148,Withdrawn,1,12.0,0.0,P1,0,19,20
616342,Pass,13,1.0,0.12643678160919541,P1,0,19,20
616735,Pass,6,3.0,0.25773195876288657,P1,0,19,20
617116,Pass,6,10.0,0.30327868852459017,P1,0,19,20
617472,Pass,3,13.0,1.0,P1,0,19,20
619082,Pass,13,6.0,0.3772455089820359,P1,0,19,20
619941,Pass,6,11.0,0.9551886792452831,P1,0,19,20
1105438,Pass,1,18.0,1.0,P1,0,19,20
1399285,Pass,5,3.0,0.6265060240963856,P1,0,19,20
1405594,Pass,10,0.0,0.6067415730337079,P1,0,19,20
1411627,Pass,20,0.0,0.14536340852130325,P1,0,19,20
1413989,Withdrawn,1,15.0,1.0,P1,0,19,20
1421720,Pass,6,2.0,0.1896551724137931,P1,0,19,20
1440341,Pass,6,4.0,0.37623762376237624,P1,0,19,20
1467014,Pass,14,2.0,0.2375,P1,0,19,20
1503056,Pass,3,1.0,0.0,P1,0,19,20
1521687,Fail,3,6.0,0.7222222222222222,P1,0,19,20
1536774,Pass,14,2.0,0.3231850117096019,P1,0,19,20
1541133,Fail,11,2.0,0.16753926701570682,P1,0,19,20
1588208,Withdrawn,11,2.0,0.3702290076335878,P1,0,19,20
1594621,Pass,0,,,P1,0,19,20
1627017,Pass,6,0.0,0.19736842105263158,P1,0,19,20
1695710,Pass,6,0.0,0.046875,P1,0,19,20
1731564,Pass,13,5.0,0.2222222222222222,P1,0,19,20
1759851,Withdrawn,3,8.0,0.7014925373134329,P1,0,19,20
1771053,Withdrawn,3,2.0,0.25,P1,0,19,20
1778145,Pass,8,0.0,0.36666666666666664,P1,0,19,20
1781804,Fail,0,,,P1,0,19,20
1797168,Pass,1,13.0,1.0,P1,0,19,20
1866742,Withdrawn,3,12.0,0.9538461538461539,P1,0,19,20
1903677,Pass,4,0.0,0.53125,P1,0,19,20
1910175,Pass,6,0.0,0.5187165775401069,P1,0,19,20
1935487,Withdrawn,5,2.0,0.2876712328767123,P1,0,19,20
1946308,Pass,7,0.0,0.36283185840707965,P1,0,19,20
1963287,Fail,2,1.0,0.4,P1,0,19,20
1990650,Fail,2,5.0,0.05263157894736842,P1,0,19,20
1993672,Withdrawn,1,16.0,1.0,P1,0,19,20
1998790,Fail,5,6.0,0.5142857142857142,P1,0,19,20
2001687,Pass,6,2.0,0.6379310344827587,P1,0,19,20
2002046,Pass,5,2.0,0.02,P1,0,19,20
2006283,Pass,1,4.0,0.0,P1,0,19,20
2023561,Withdrawn,0,,,P1,0,19,20
2029037,Pass,8,2.0,0.6795366795366795,P1,0,19,20
2034300,Pass,2,11.0,0.8333333333333334,P1,0,19,20
2044036,Fail,2,3.0,0.0,P1,0,19,20
2056947,Fail,7,2.0,0.6387096774193548,P1,0,19,20
2061889,Pass,0,,,P1,0,19,20
2062995,Pass,7,0.0,0.2537313432835821,P1,0,19,20
2072166,Withdrawn,6,0.0,0.14492753623188406,P1,0,19,20
2078768,Pass,8,3.0,0.43478260869565216,P1,0,19,20
2083576,Pass,3,13.0,1.0,P1,0,19,20
2095379,Pass,1,16.0,1.0,P1,0,19,20
2111015,Pass,12,2.0,0.35374149659863946,P1,0,19,20
2111666,Withdrawn,2,10.0,0.5283018867924528,P1,0,19,20
2115711,Pass,5,11.0,0.8048780487804879,P1,0,19,20
2128304,Pass,4,14.0,1.0,P1,0,19,20
2132966,Pass,4,11.0,0.7339449541284404,P1,0,19,20
2140444,Fail,13,1.0,0.2029520295202952,P1,0,19,20
2147687,Fail,4,9.0,0.7354838709677419,P1,0,19,20
2147929,Pass,5,2.0,0.20588235294117646,P1,0,19,20
2153026,Withdrawn,2,12.0,0.038461538461538464,P1,0,19,20
2160453,Pass,11,2.0,0.43333333333333335,P1,0,19,20
2164944,Fail,2,2.0,0.015151515151515152,P1,0,19,20
2174835,Pass,2,9.0,0.3333333333333333,P1,0,19,20
2192113,Withdrawn,9,1.0,0.08176100628930817,P1,0,19,20
2196054,Pass,12,4.0,0.3813559322033898,P1,0,19,20
2210666,Fail,1,19.0,1.0,P1,0,19,20
2211448,Fail,5,2.0,0.2222222222222222,P1,0,19,20
2211630,Withdrawn,1,12.0,0.0,P1,0,19,20
2214631,Pass,6,4.0,0.2923076923076923,P1,0,19,20
2225190,Fail,3,8.0,0.15384615384615385,P1,0,19,20
2226301,Pass,3,8.0,0.5454545454545454,P1,0,19,20
2227004,Withdrawn,2,15.0,1.0,P1,0,19,20
2229783,Fail,6,1.0,0.15555555555555556,P1,0,19,20
2239140,Fail,12,0.0,0.42424242424242425,P1,0,19,20
2242290,Fail,6,0.0,0.828125,P1,0,19,20
2262671,Fail,1,4.0,0.0,P1,0,19,20
2266650,Fail,6,1.0,0.8,P1,0,19,20
2271644,Pass,8,6.0,0.5915492957746479,P1,0,19,20
2273256,Withdrawn,11,2.0,0.49261083743842365,P1,0,19,20
2280314,Pass,12,2.0,0.6384615384615384,P1,0,19,20
2282129,Fail,3,5.0,0.14,P1,0,19,20
2284583,Pass,5,1.0,0.2391304347826087,P1,0,19,20
2294490,Fail,14,1.0,0.1497584541062802,P1,0,19,20
2318763,Fail,15,1.0,0.33602150537634407,P1,0,19,20
2320306,Pass,18,1.0,0.18604651162790697,P1,0,19,20
2334319,Pass,12,2.0,0.09417040358744394,P1,0,19,20
2346025,Fail,0,,,P1,0,19,20
2349825,Withdrawn,7,1.0,0.6379310344827587,P1,0,19,20
2363875,Pass,6,9.0,0.5733333333333334,P1,0,19,20
2382253,Fail,3,7.0,0.8205128205128205,P1,0,19,20
2392824,Pass,4,6.0,0.10588235294117647,P1,0,19,20
2396786,Fail,7,6.0,0.5797101449275363,P1,0,19,20
2400851,Pass,2,5.0,0.8888888888888888,P1,0,19,20
2411595,Pass,11,1.0,0.2074074074074074,P1,0,19,20
2416774,Pass,8,0.0,0.125,P1,0,19,20
2420909,Pass,0,,,P1,0,19,20
2421929,Fail,4,4.0,0.07042253521126761,P1,0,19,20
2425156,Pass,5,2.0,0.18518518518518517,P1,0,19,20
2444641,Fail,9,2.0,0.5340909090909091,P1,0,19,20
2451269,Pass,7,2.0,0.3333333333333333,P1,0,19,20
2452289,Pass,4,4.0,0.3076923076923077,P1,0,19,20
2453657,Fail,4,4.0,0.5625,P1,0,19,20
2455066,Pass,11,2.0,0.48148148148148145,P1,0,19,20
2455578,Pass,4,0.0,0.4174757281553398,P1,0,19,20
2459051,Fail,0,,,P1,0,19,20
2460002,Fail,1,5.0,0.0,P1,0,19,20
2463213,Pass,19,0.0,0.41586280814576637,P1,0,19,20
2463950,Pass,2,5.0,0.0,P1,0,19,20
2464683,Pass,5,4.0,0.38513513513513514,P1,0,19,20
2465209,Withdrawn,15,0.0,0.3793103448275862,P1,0,19,20
2468280,Pass,0,,,P1,0,19,20
2510414,Fail,2,9.0,0.5555555555555556,P1,0,19,20
2512392,Pass,2,2.0,0.4666666666666667,P1,0,19,20
2514379,Fail,1,12.0,0.0,P1,0,19,20
2528352,Fail,3,3.0,0.7666666666666667,P1,0,19,20
2529306,Fail,2,8.0,0.09523809523809523,P1,0,19,20
2532647,Fail,2,4.0,0.0,P1,0,19,20
2544448,Fail,11,0.0,0.2261904761904762,P1,0,19,20
2545488,Withdrawn,14,2.0,0.064,P1,0,19,20
2550290,Fail,2,16.0,1.0,P1,0,19,20
2553890,Pass,4,15.0,1.0,P1,0,19,20
2557885,Withdrawn,4,0.0,0.16216216216216217,P1,0,19,20
2564744,Pass,1,15.0,1.0,P1,0,19,20
2567158,Pass,10,0.0,0.15217391304347827,P1,0,19,20
2573353,Fail,8,0.0,0.4025974025974026,P1,0,19,20
2575994,Fail,1,8.0,0.0,P1,0,19,20
2578802,Pass,4,7.0,0.2608695652173913,P1,0,19,20
2579673,Fail,0,,,P1,0,19,20
2583791,Fail,5,11.0,0.7105263157894737,P1,0,19,20
2584834,Pass,3,3.0,0.75,P1,0,19,20
2585937,Pass,5,5.0,0.3508771929824561,P1,0,19,20
2587329,Pass,15,0.0,0.23018867924528302,P1,0,19,20
2588742,Pass,6,1.0,0.1111111111111111,P1,0,19,20
2591421,Pass,1,6.0,0.0,P1,0,19,20
2607641,Pass,4,9.0,0.4,P1,0,19,20
2617839,Pass,4,8.0,0.7727272727272727,P1,0,19,20
2620279,Withdrawn,1,11.0,0.0,P1,0,19,20
2625315,Fail,11,4.0,0.415065334358186,P1,0,19,20
2631545,Fail,3,1.0,0.0392156862745098,P1,0,19,20
2638377,Pass,11,0.0,0.23776223776223776,P1,0,19,20
2642717,Pass,20,0.0,0.49148936170212765,P1,0,19,20
2650236,Fail,0,,,P1,0,19,20
2656860,Withdrawn,9,5.0,0.6774193548387096,P1,0,19,20
2662716,Fail,11,0.0,0.0967741935483871,P1,0,19,20
2664036,Fail,1,19.0,1.0,P1,0,19,20
2680344,Pass,16,0.0,0.2717391304347826,P1,0,19,20
2691100,Pass,8,1.0,0.256,P1,0,19,20
2691566,Fail,3,8.0,0.16666666666666666,P1,0,19,20
27759,Fail,5,3.0,0.6,P2,20,47,28
30091,Pass,5,0.0,0.0,P2,20,47,28
31014,Withdrawn,15,0.0,0.13675213675213677,P2,20,47,28
31849,Pass,16,1.0,0.06896551724137931,P2,20,47,28
37622,Pass,5,17.0,0.6511627906976745,P2,20,47,28
38234,Fail,1,14.0,0.0,P2,20,47,28
47855,Withdrawn,4,4.0,0.5,P2,20,47,28
48040,Pass,21,0.0,0.24696356275303644,P2,20,47,28
48503,Pass,9,0.0,0.6615384615384615,P2,20,47,28
52797,Pass,12,1.0,0.0880503144654088,P2,20,47,28
52899,Pass,22,0.0,0.3103448275862069,P2,20,47,28
55026,Pass,5,3.0,0.058823529411764705,P2,20,47,28
56340,Fail,1,4.0,0.0,P2,20,47,28
56789,Pass,5,2.0,0.4931506849315068,P2,20,47,28
57079,Fail,5,8.0,0.11594202898550725,P2,20,47,28
63044,Fail,7,2.0,0.6808510638297872,P2,20,47,28
68556,Fail,2,4.0,0.0,P2,20,47,28
73489,Pass,12,0.0,0.18309859154929578,P2,20,47,28
84812,Pass,7,5.0,0.6111111111111112,P2,20,47,28
86291,Fail,1,10.0,0.0,P2,20,47,28
90243,Pass,10,2.0,0.31746031746031744,P2,20,47,28
96475,Pass,7,0.0,0.35,P2,20,47,28
97567,Pass,4,8.0,0.12048192771084337,P2,20,47,28
98268,Pass,10,4.0,0.2733812949640288,P2,20,47,28
98720,Pass,5,4.0,0.0,P2,20,47,28
100282,Withdrawn,3,3.0,0.0,P2,20,47,28
105527,Pass,15,5.0,0.3193717277486911,P2,20,47,28
105851,Pass,8,3.0,0.16279069767441862,P2,20,47,28
105883,Pass,21,0.0,0.3337378640776699,P2,20,47,28
108118,Pass,3,5.0,0.0,P2,20,47,28
108760,Fail,7,4.0,0.5658914728682171,P2,20,47,28
109372,Pass,14,0.0,0.0761904761904762,P2,20,47,28
109782,Withdrawn,4,4.0,0.2727272727272727,P2,20,47,28
111942,Pass,16,2.0,0.29333333333333333,P2,20,47,28
119898,Pass,3,0.0,0.9444444444444444,P2,20,47,28
123716,Pass,25,0.0,0.20930232558139536,P2,20,47,28
124909,Pass,18,1.0,0.23448275862068965,P2,20,47,28
128386,Fail,6,1.0,0.024390243902439025,P2,20,47,28
128889,Pass,25,0.0,0.22272957889396244,P2,20,47,28
131051,Pass,8,1.0,0.4,P2,20,47,28
132626,Withdrawn,21,0.0,0.1830065359477124,P2,20,47,28
134563,Pass,27,0.0,0.27279005524861877,P2,20,47,28
138289,Fail,6,3.0,0.02127659574468085,P2,20,47,28
138920,Fail,9,5.0,0.33112582781456956,P2,20,47,28
139549,Pass,4,6.0,0.16666666666666666,P2,20,47,28
141949,Pass,7,4.0,0.08791208791208792,P2,20,47,28
146165,Pass,2,13.0,0.8125,P2,20,47,28
146600,Pass,5,4.0,0.06521739130434782,P2,20,47,28
151800,Fail,6,5.0,0.041666666666666664,P2,20,47,28
151917,Fail,9,2.0,0.46875,P2,20,47,28
153704,Fail,2,8.0,0.0,P2,20,47,28
154011,Pass,1,13.0,0.0,P2,20,47,28
154570,Withdrawn,28,0.0,0.28589867699257826,P2,20,47,28
156311,Pass,4,2.0,0.9841269841269841,P2,20,47,28
157060,Pass,1,1.0,0.0,P2,20,47,28
157795,Pass,18,1.0,0.24372759856630824,P2,20,47,28
169213,Pass,8,2.0,0.2786885245901639,P2,20,47,28
174222,Pass,2,10.0,0.6923076923076923,P2,20,47,28
174440,Fail,3,0.0,0.0,P2,20,47,28
174487,Pass,8,1.0,0.5595238095238095,P2,20,47,28
178738,Fail,4,0.0,0.020833333333333332,P2,20,47,28
178963,Pass,0,,,P2,20,47,28
179254,Fail,0,,,P2,20,47,28
182661,Pass,0,,,P2,20,47,28
188026,Fail,9,0.0,0.17857142857142858,P2,20,47,28
189095,Fail,13,0.0,0.06007067137809187,P2,20,47,28
191269,Pass,16,3.0,0.4756554307116105,P2,20,47,28
193215,Fail,7,0.0,0.0,P2,20,47,28
195096,Pass,2,25.0,1.0,P2,20,47,28
197240,Pass,5,3.0,0.8695652173913043,P2,20,47,28
197412,Pass,8,0.0,0.5853658536585366,P2,20,47,28
197759,Pass,20,0.0,0.16129032258064516,P2,20,47,28
198339,Withdrawn,6,0.0,0.27586206896551724,P2,20,47,28
199663,Pass,2,9.0,0.8125,P2,20,47,28
202879,Fail,3,0.0,0.0,P2,20,47,28
203640,Pass,4,0.0,0.0,P2,20,47,28
205788,Pass,14,1.0,0.04504504504504504,P2,20,47,28
227416,Fail,0,,,P2,20,47,28
230081,Pass,10,0.0,0.5641025641025641,P2,20,47,28
231959,Withdrawn,8,2.0,0.6571428571428571,P2,20,47,28
233317,Pass,9,2.0,0.16393442622950818,P2,20,47,28
233752,Pass,26,0.0,0.323747680890538,P2,20,47,28
233957,Fail,3,16.0,0.0,P2,20,47,28
234929,Fail,4,9.0,0.35714285714285715,P2,20,47,28
240993,Pass,20,3.0,0.18604651162790697,P2,20,47,28
241338,Fail,2,18.0,0.09523809523809523,P2,20,47,28
242149,Fail,0,,,P2,20,47,28
242893,Withdrawn,7,1.0,0.7380952380952381,P2,20,47,28
243851,Pass,20,0.0,0.1188118811881188,P2,20,47,28
243909,Fail,2,0.0,0.0,P2,20,47,28
243992,Pass,4,0.0,0.42857142857142855,P2,20,47,28
245987,Pass,2,1.0,0.9166666666666666,P2,20,47,28
247902,Pass,10,0.0,0.17985611510791366,P2,20,47,28
248716,Pass,10,0.0,0.33695652173913043,P2,20,47,28
248800,Withdrawn,3,2.0,0.0,P2,20,47,28
251815,Fail,0,,,P2,20,47,28
252257,Pass,5,12.0,0.5111111111111111,P2,20,47,28
252652,Withdrawn,7,9.0,0.17073170731707318,P2,20,47,28
253577,Pass,14,2.0,0.46866485013623976,P2,20,47,28
256998,Pass,9,3.0,0.2876712328767123,P2,20,47,28
260179,Pass,3,0.0,0.0,P2,20,47,28
261332,Fail,8,1.0,0.34234234234234234,P2,20,47,28
261466,Pass,7,7.0,0.16017316017316016,P2,20,47,28
262639,Pass,9,2.0,0.6697247706422018,P2,20,47,28
264152,Pass,18,2.0,0.4390625,P2,20,47,28
264744,Pass,7,4.0,0.6949152542372882,P2,20,47,28
265170,Fail,10,0.0,0.3522727272727273,P2,20,47,28
266564,Pass,4,11.0,0.6811594202898551,P2,20,47,28
266744,Withdrawn,12,0.0,0.21875,P2,20,47,28
268589,Pass,21,0.0,0.009574468085106383,P2,20,47,28
269204,Pass,13,0.0,0.344,P2,20,47,28
270646,Pass,4,4.0,0.6470588235294118,P2,20,47,28
272172,Fail,10,3.0,0.21428571428571427,P2,20,47,28
272617,Withdrawn,5,0.0,0.6,P2,20,47,28
274247,Fail,4,16.0,0.66,P2,20,47,28
274971,Pass,7,1.0,0.5245901639344263,P2,20,47,28
276925,Withdrawn,3,0.0,0.0,P2,20,47,28
277537,Fail,5,1.0,0.2857142857142857,P2,20,47,28
278272,Fail,11,1.0,0.17543859649122806,P2,20,47,28
278794,Pass,9,1.0,0.0,P2,20,47,28
280140,Fail,2,3.0,0.8085106382978723,P2,20,47,28
280151,Fail,1,3.0,0.0,P2,20,47,28
282785,Withdrawn,2,19.0,0.5,P2,20,47,28
284906,Pass,6,8.0,0.16,P2,20,47,28
285050,Fail,15,1.0,0.46835443037974683,P2,20,47,28
286690,Fail,2,12.0,0.40229885057471265,P2,20,47,28
287309,Pass,16,1.0,0.5024630541871922,P2,20,47,28
287679,Pass,17,0.0,0.26006191950464397,P2,20,47,28
289753,Withdrawn,5,1.0,0.29577464788732394,P2,20,47,28
289965,Fail,2,8.0,0.3333333333333333,P2,20,47,28
292537,Pass,7,4.0,0.6046511627906976,P2,20,47,28
293760,Pass,3,10.0,0.16129032258064516,P2,20,47,28
301583,Fail,14,0.0,0.05179282868525897,P2,20,47,28
301987,Pass,13,0.0,0.07766990291262135,P2,20,47,28
303331,Withdrawn,15,0.0,0.6196581196581197,P2,20,47,28
303617,Fail,8,2.0,0.0784313725490196,P2,20,47,28
304069,Withdrawn,4,3.0,0.3142857142857143,P2,20,47,28
305173,Fail,0,,,P2,20,47,28
305812,Withdrawn,0,,,P2,20,47,28
305935,Fail,0,,,P2,20,47,28
306964,Pass,14,0.0,0.6335877862595419,P2,20,47,28
307230,Withdrawn,6,0.0,0.18421052631578946,P2,20,47,28
308359,Withdrawn,4,4.0,0.0,P2,20,47,28
308509,Fail,0,,,P2,20,47,28
308703,Withdrawn,7,4.0,0.08928571428571429,P2,20,47,28
308852,Withdrawn,2,23.0,1.0,P2,20,47,28
310125,Withdrawn,3,24.0,1.0,P2,20,47,28
310933,Pass,9,5.0,0.39,P2,20,47,28
314850,Withdrawn,13,2.0,0.2695035460992908,P2,20,47,28
316076,Pass,9,3.0,0.17142857142857143,P2,20,47,28
318848,Pass,7,3.0,0.3333333333333333,P2,20,47,28
319618,Pass,6,4.0,0.45652173913043476,P2,20,47,28
320051,Pass,0,,,P2,20,47,28
320757,Pass,15,1.0,0.2072072072072072,P2,20,47,28
323090,Pass,2,4.0,0.6666666666666666,P2,20,47,28
323606,Pass,10,2.0,0.26704545454545453,P2,20,47,28
324236,Withdrawn,18,0.0,0.04819277108433735,P2,20,47,28
324319,Withdrawn,0,,,P2,20,47,28
