id_student,activity,week,day,clicks,event_kind,deadline,final_result,date_unregistration,timestamp,case_id
525885,subpage,0,2,2.0,vle,,Fail,,2014-01-03 00:00:01,525885
525885,url,0,2,1.0,vle,,Fail,,2014-01-03 00:00:02,525885
525885,homepage,1,7,8.0,vle,,Fail,,2014-01-08 00:00:00,525885
525885,forumng,1,9,13.0,vle,,Fail,,2014-01-10 00:00:00,525885
525885,subpage,1,9,2.0,vle,,Fail,,2014-01-10 00:00:01,525885
525885,url,1,9,1.0,vle,,Fail,,2014-01-10 00:00:02,525885
525885,submit_TMA1,1,9,,submission,19.0,Fail,,2014-01-10 00:00:03,525885
525885,forumng,3,23,4.0,vle,,Fail,,2014-01-24 00:00:00,525885
525885,homepage,3,23,16.0,vle,,Fail,,2014-01-24 00:00:01,525885
525885,subpage,3,23,1.0,vle,,Fail,,2014-01-24 00:00:02,525885
525885,url,3,23,1.0,vle,,Fail,,2014-01-24 00:00:03,525885
525885,homepage,4,32,3.0,vle,,Fail,,2014-02-02 00:00:00,525885
525885,subpage,4,32,2.0,vle,,Fail,,2014-02-02 00:00:01,525885
525885,url,4,32,1.0,vle,,Fail,,2014-02-02 00:00:02,525885
525885,forumng,5,39,43.0,vle,,Fail,,2014-02-09 00:00:00,525885
525885,homepage,5,39,17.0,vle,,Fail,,2014-02-09 00:00:01,525885
525885,quiz,5,39,14.0,vle,,Fail,,2014-02-09 00:00:02,525885
525885,resource,5,39,2.0,vle,,Fail,,2014-02-09 00:00:03,525885
525885,subpage,5,39,9.0,vle,,Fail,,2014-02-09 00:00:04,525885
525885,url,5,39,1.0,vle,,Fail,,2014-02-09 00:00:05,525885
525885,homepage,6,44,5.0,vle,,Fail,,2014-02-14 00:00:00,525885
525885,quiz,6,44,10.0,vle,,Fail,,2014-02-14 00:00:01,525885
525885,submit_TMA2,6,44,,submission,47.0,Fail,,2014-02-14 00:00:02,525885
525885,subpage,6,47,1.0,vle,,Fail,,2014-02-17 00:00:00,525885
525885,forumng,7,51,15.0,vle,,Fail,,2014-02-21 00:00:00,525885
525885,homepage,7,51,6.0,vle,,Fail,,2014-02-21 00:00:01,525885
525885,subpage,7,51,2.0,vle,,Fail,,2014-02-21 00:00:02,525885
525885,homepage,8,56,4.0,vle,,Fail,,2014-02-26 00:00:00,525885
525885,submit_CMA1,8,56,,submission,54.0,Fail,,2014-02-26 00:00:01,525885
525885,forumng,8,61,9.0,vle,,Fail,,2014-03-03 00:00:00,525885
525885,subpage,8,61,1.0,vle,,Fail,,2014-03-03 00:00:01,525885
525885,homepage,10,75,2.0,vle,,Fail,,2014-03-17 00:00:00,525885
525885,quiz,10,75,12.0,vle,,Fail,,2014-03-17 00:00:01,525885
525885,forumng,11,77,18.0,vle,,Fail,,2014-03-19 00:00:00,525885
525885,homepage,11,77,2.0,vle,,Fail,,2014-03-19 00:00:01,525885
525885,homepage,12,87,4.0,vle,,Fail,,2014-03-29 00:00:00,525885
525885,oucontent,12,87,16.0,vle,,Fail,,2014-03-29 00:00:01,525885
525885,subpage,12,87,1.0,vle,,Fail,,2014-03-29 00:00:02,525885
525885,url,12,90,2.0,vle,,Fail,,2014-04-01 00:00:00,525885
525885,forumng,13,94,2.0,vle,,Fail,,2014-04-05 00:00:00,525885
525885,homepage,13,94,4.0,vle,,Fail,,2014-04-05 00:00:01,525885
525885,quiz,13,94,1.0,vle,,Fail,,2014-04-05 00:00:02,525885
525885,url,13,94,1.0,vle,,Fail,,2014-04-05 00:00:03,525885
525885,submit_TMA3,13,94,,submission,96.0,Fail,,2014-04-05 00:00:04,525885
525885,submit_CMA2,14,102,,submission,96.0,Fail,,2014-04-13 00:00:00,525885
525885,homepage,14,104,3.0,vle,,Fail,,2014-04-15 00:00:00,525885
525885,subpage,14,104,1.0,vle,,Fail,,2014-04-15 00:00:01,525885
525885,homepage,16,114,8.0,vle,,Fail,,2014-04-25 00:00:00,525885
525885,quiz,16,114,6.0,vle,,Fail,,2014-04-25 00:00:01,525885
525885,subpage,16,114,1.0,vle,,Fail,,2014-04-25 00:00:02,525885
525885,homepage,17,121,10.0,vle,,Fail,,2014-05-02 00:00:00,525885
525885,quiz,17,121,12.0,vle,,Fail,,2014-05-02 00:00:01,525885
525885,url,17,121,1.0,vle,,Fail,,2014-05-02 00:00:02,525885
525885,forumng,17,124,6.0,vle,,Fail,,2014-05-05 00:00:00,525885
525885,oucontent,17,124,2.0,vle,,Fail,,2014-05-05 00:00:01,525885
525885,subpage,17,124,4.0,vle,,Fail,,2014-05-05 00:00:02,525885
525885,submit_TMA4,17,124,,submission,131.0,Fail,,2014-05-05 00:00:03,525885
525885,submit_CMA3,19,133,,submission,131.0,Fail,,2014-05-14 00:00:00,525885
525885,forumng,20,142,2.0,vle,,Fail,,2014-05-23 00:00:00,525885
525885,homepage,20,142,11.0,vle,,Fail,,2014-05-23 00:00:01,525885
525885,resource,20,142,7.0,vle,,Fail,,2014-05-23 00:00:02,525885
525885,subpage,20,142,9.0,vle,,Fail,,2014-05-23 00:00:03,525885
525885,forumng,21,147,3.0,vle,,Fail,,2014-05-28 00:00:00,525885
525885,homepage,21,147,13.0,vle,,Fail,,2014-05-28 00:00:01,525885
525885,resource,21,147,3.0,vle,,Fail,,2014-05-28 00:00:02,525885
525885,subpage,21,147,4.0,vle,,Fail,,2014-05-28 00:00:03,525885
525885,quiz,21,149,14.0,vle,,Fail,,2014-05-30 00:00:00,525885
525885,url,21,149,2.0,vle,,Fail,,2014-05-30 00:00:01,525885
525885,homepage,22,156,1.0,vle,,Fail,,2014-06-06 00:00:00,525885
525885,oucontent,22,156,1.0,vle,,Fail,,2014-06-06 00:00:01,525885
525885,subpage,22,156,1.0,vle,,Fail,,2014-06-06 00:00:02,525885
525885,homepage,23,163,7.0,vle,,Fail,,2014-06-13 00:00:00,525885
525885,oucontent,23,163,36.0,vle,,Fail,,2014-06-13 00:00:01,525885
525885,quiz,23,163,1.0,vle,,Fail,,2014-06-13 00:00:02,525885
525885,subpage,23,163,2.0,vle,,Fail,,2014-06-13 00:00:03,525885
525885,url,23,163,1.0,vle,,Fail,,2014-06-13 00:00:04,525885
525885,submit_TMA5,23,163,,submission,166.0,Fail,,2014-06-13 00:00:05,525885
525885,forumng,23,165,3.0,vle,,Fail,,2014-06-15 00:00:00,525885
525885,submit_CMA4,24,168,,submission,166.0,Fail,,2014-06-18 00:00:00,525885
525885,homepage,24,169,5.0,vle,,Fail,,2014-06-19 00:00:00,525885
525885,resource,24,169,2.0,vle,,Fail,,2014-06-19 00:00:01,525885
525885,subpage,24,169,2.0,vle,,Fail,,2014-06-19 00:00:02,525885
525885,quiz,24,172,3.0,vle,,Fail,,2014-06-22 00:00:00,525885
525885,homepage,25,175,1.0,vle,,Fail,,2014-06-25 00:00:00,525885
525885,homepage,26,184,1.0,vle,,Fail,,2014-07-04 00:00:00,525885
525885,url,26,184,1.0,vle,,Fail,,2014-07-04 00:00:01,525885
525885,forumng,37,261,9.0,vle,,Fail,,2014-09-19 00:00:00,525885
525885,homepage,37,261,1.0,vle,,Fail,,2014-09-19 00:00:01,525885
526088,subpage,-1,-3,1.0,vle,,Fail,,2013-12-29 00:00:00,526088
526088,subpage,0,0,2.0,vle,,Fail,,2014-01-01 00:00:00,526088
526088,homepage,0,6,1.0,vle,,Fail,,2014-01-07 00:00:00,526088
526088,resource,0,6,1.0,vle,,Fail,,2014-01-07 00:00:01,526088
526088,forumng,2,17,1.0,vle,,Fail,,2014-01-18 00:00:00,526088
526088,homepage,2,17,1.0,vle,,Fail,,2014-01-18 00:00:01,526088
526088,resource,2,17,4.0,vle,,Fail,,2014-01-18 00:00:02,526088
526088,subpage,2,17,17.0,vle,,Fail,,2014-01-18 00:00:03,526088
526088,url,2,17,7.0,vle,,Fail,,2014-01-18 00:00:04,526088
526088,submit_TMA1,2,18,,submission,19.0,Fail,,2014-01-19 00:00:00,526088
526088,homepage,3,22,1.0,vle,,Fail,,2014-01-23 00:00:00,526088
526088,subpage,3,22,1.0,vle,,Fail,,2014-01-23 00:00:01,526088
526088,homepage,5,37,7.0,vle,,Fail,,2014-02-07 00:00:00,526088
526088,quiz,5,37,1.0,vle,,Fail,,2014-02-07 00:00:01,526088
526088,subpage,5,37,3.0,vle,,Fail,,2014-02-07 00:00:02,526088
526088,url,5,37,2.0,vle,,Fail,,2014-02-07 00:00:03,526088
526088,homepage,6,47,1.0,vle,,Fail,,2014-02-17 00:00:00,526088
526088,submit_TMA2,6,47,,submission,47.0,Fail,,2014-02-17 00:00:01,526088
526088,homepage,7,49,1.0,vle,,Fail,,2014-02-19 00:00:00,526088
526088,quiz,7,49,17.0,vle,,Fail,,2014-02-19 00:00:01,526088
526088,submit_CMA1,8,56,,submission,54.0,Fail,,2014-02-26 00:00:00,526088
526088,forumng,12,85,3.0,vle,,Fail,,2014-03-27 00:00:00,526088
526088,quiz,12,85,1.0,vle,,Fail,,2014-03-27 00:00:01,526088
526088,subpage,12,85,2.0,vle,,Fail,,2014-03-27 00:00:02,526088
526088,quiz,13,96,15.0,vle,,Fail,,2014-04-07 00:00:00,526088
526088,submit_CMA2,14,102,,submission,96.0,Fail,,2014-04-13 00:00:00,526088
526088,submit_TMA3,15,109,,submission,96.0,Fail,,2014-04-20 00:00:00,526088
526088,quiz,18,130,12.0,vle,,Fail,,2014-05-11 00:00:00,526088
526088,submit_TMA4,18,130,,submission,131.0,Fail,,2014-05-11 00:00:01,526088
526088,submit_CMA3,19,133,,submission,131.0,Fail,,2014-05-14 00:00:00,526088
526177,homepage,-1,-3,4.0,vle,,Pass,,2013-12-29 00:00:00,526177
526177,subpage,-1,-3,2.0,vle,,Pass,,2013-12-29 00:00:01,526177
526177,url,-1,-3,1.0,vle,,Pass,,2013-12-29 00:00:02,526177
526177,resource,-1,-1,1.0,vle,,Pass,,2013-12-31 00:00:00,526177
526177,homepage,0,2,1.0,vle,,Pass,,2014-01-03 00:00:00,526177
526177,homepage,1,11,1.0,vle,,Pass,,2014-01-12 00:00:00,526177
526177,forumng,2,16,5.0,vle,,Pass,,2014-01-17 00:00:00,526177
526177,homepage,2,16,8.0,vle,,Pass,,2014-01-17 00:00:01,526177
526177,resource,2,16,3.0,vle,,Pass,,2014-01-17 00:00:02,526177
526177,subpage,2,16,3.0,vle,,Pass,,2014-01-17 00:00:03,526177
526177,url,2,16,1.0,vle,,Pass,,2014-01-17 00:00:04,526177
526177,submit_TMA1,2,16,,submission,19.0,Pass,,2014-01-17 00:00:05,526177
526177,homepage,3,25,2.0,vle,,Pass,,2014-01-26 00:00:00,526177
526177,homepage,4,30,2.0,vle,,Pass,,2014-01-31 00:00:00,526177
526177,quiz,4,30,3.0,vle,,Pass,,2014-01-31 00:00:01,526177
526177,homepage,5,38,3.0,vle,,Pass,,2014-02-08 00:00:00,526177
526177,subpage,5,39,2.0,vle,,Pass,,2014-02-09 00:00:00,526177
526177,forumng,5,40,1.0,vle,,Pass,,2014-02-10 00:00:00,526177
526177,homepage,6,42,16.0,vle,,Pass,,2014-02-12 00:00:00,526177
526177,resource,6,43,3.0,vle,,Pass,,2014-02-13 00:00:00,526177
526177,subpage,6,43,5.0,vle,,Pass,,2014-02-13 00:00:01,526177
526177,url,6,43,2.0,vle,,Pass,,2014-02-13 00:00:02,526177
526177,quiz,6,44,20.0,vle,,Pass,,2014-02-14 00:00:00,526177
526177,submit_TMA2,6,45,,submission,47.0,Pass,,2014-02-15 00:00:00,526177
526177,submit_CMA1,8,56,,submission,54.0,Pass,,2014-02-26 00:00:00,526177
526177,homepage,9,65,2.0,vle,,Pass,,2014-03-07 00:00:00,526177
526177,homepage,12,90,1.0,vle,,Pass,,2014-04-01 00:00:00,526177
526177,homepage,13,93,3.0,vle,,Pass,,2014-04-04 00:00:00,526177
526177,url,13,93,2.0,vle,,Pass,,2014-04-04 00:00:01,526177
526177,quiz,13,95,14.0,vle,,Pass,,2014-04-06 00:00:00,526177
526177,homepage,14,100,1.0,vle,,Pass,,2014-04-11 00:00:00,526177
526177,oucontent,14,100,2.0,vle,,Pass,,2014-04-11 00:00:01,526177
526177,submit_TMA3,14,101,,submission,96.0,Pass,,2014-04-12 00:00:00,526177
526177,submit_CMA2,14,102,,submission,96.0,Pass,,2014-04-13 00:00:00,526177
526177,homepage,18,130,1.0,vle,,Pass,,2014-05-11 00:00:00,526177
526177,quiz,18,130,12.0,vle,,Pass,,2014-05-11 00:00:01,526177
526177,submit_CMA3,19,133,,submission,131.0,Pass,,2014-05-14 00:00:00,526177
526177,submit_TMA4,19,137,,submission,131.0,Pass,,2014-05-18 00:00:00,526177
526177,homepage,23,165,1.0,vle,,Pass,,2014-06-15 00:00:00,526177
526177,quiz,23,165,13.0,vle,,Pass,,2014-06-15 00:00:01,526177
526177,submit_CMA4,24,168,,submission,166.0,Pass,,2014-06-18 00:00:00,526177
526177,homepage,26,187,3.0,vle,,Pass,,2014-07-07 00:00:00,526177
526177,oucontent,26,187,4.0,vle,,Pass,,2014-07-07 00:00:01,526177
526177,subpage,26,187,1.0,vle,,Pass,,2014-07-07 00:00:02,526177
526177,forumng,28,202,1.0,vle,,Pass,,2014-07-22 00:00:00,526177
526177,homepage,28,202,2.0,vle,,Pass,,2014-07-22 00:00:01,526177
526177,subpage,28,202,1.0,vle,,Pass,,2014-07-22 00:00:02,526177
526177,homepage,29,204,2.0,vle,,Pass,,2014-07-24 00:00:00,526177
526177,subpage,29,204,1.0,vle,,Pass,,2014-07-24 00:00:01,526177
526177,quiz,29,206,12.0,vle,,Pass,,2014-07-26 00:00:00,526177
526177,submit_CMA5,30,210,,submission,208.0,Pass,,2014-07-30 00:00:00,526177
526810,forumng,-2,-10,23.0,vle,,Withdrawn,140.0,2013-12-22 00:00:00,526810
526810,homepage,-2,-10,8.0,vle,,Withdrawn,140.0,2013-12-22 00:00:01,526810
526810,resource,-2,-10,6.0,vle,,Withdrawn,140.0,2013-12-22 00:00:02,526810
526810,subpage,-2,-10,12.0,vle,,Withdrawn,140.0,2013-12-22 00:00:03,526810
526810,url,-2,-10,2.0,vle,,Withdrawn,140.0,2013-12-22 00:00:04,526810
526810,forumng,-1,-5,42.0,vle,,Withdrawn,140.0,2013-12-27 00:00:00,526810
526810,homepage,-1,-5,8.0,vle,,Withdrawn,140.0,2013-12-27 00:00:01,526810
526810,resource,-1,-5,5.0,vle,,Withdrawn,140.0,2013-12-27 00:00:02,526810
526810,subpage,-1,-5,6.0,vle,,Withdrawn,140.0,2013-12-27 00:00:03,526810
526810,url,-1,-1,1.0,vle,,Withdrawn,140.0,2013-12-31 00:00:00,526810
526810,forumng,0,2,35.0,vle,,Withdrawn,140.0,2014-01-03 00:00:00,526810
526810,homepage,0,2,9.0,vle,,Withdrawn,140.0,2014-01-03 00:00:01,526810
526810,subpage,0,2,4.0,vle,,Withdrawn,140.0,2014-01-03 00:00:02,526810
526810,url,0,2,3.0,vle,,Withdrawn,140.0,2014-01-03 00:00:03,526810
526810,resource,0,5,2.0,vle,,Withdrawn,140.0,2014-01-06 00:00:00,526810
526810,forumng,1,8,74.0,vle,,Withdrawn,140.0,2014-01-09 00:00:00,526810
526810,homepage,1,8,13.0,vle,,Withdrawn,140.0,2014-01-09 00:00:01,526810
526810,subpage,1,8,3.0,vle,,Withdrawn,140.0,2014-01-09 00:00:02,526810
526810,url,1,8,2.0,vle,,Withdrawn,140.0,2014-01-09 00:00:03,526810
526810,forumng,2,14,65.0,vle,,Withdrawn,140.0,2014-01-15 00:00:00,526810
526810,homepage,2,14,20.0,vle,,Withdrawn,140.0,2014-01-15 00:00:01,526810
526810,url,2,16,3.0,vle,,Withdrawn,140.0,2014-01-17 00:00:00,526810
526810,oucontent,2,18,5.0,vle,,Withdrawn,140.0,2014-01-19 00:00:00,526810
526810,subpage,2,18,1.0,vle,,Withdrawn,140.0,2014-01-19 00:00:01,526810
526810,submit_TMA1,2,19,,submission,19.0,Withdrawn,140.0,2014-01-20 00:00:00,526810
526810,forumng,3,23,3.0,vle,,Withdrawn,140.0,2014-01-24 00:00:00,526810
526810,homepage,3,23,2.0,vle,,Withdrawn,140.0,2014-01-24 00:00:01,526810
526810,forumng,4,29,8.0,vle,,Withdrawn,140.0,2014-01-30 00:00:00,526810
526810,homepage,4,29,10.0,vle,,Withdrawn,140.0,2014-01-30 00:00:01,526810
526810,quiz,4,29,2.0,vle,,Withdrawn,140.0,2014-01-30 00:00:02,526810
526810,subpage,4,29,3.0,vle,,Withdrawn,140.0,2014-01-30 00:00:03,526810
526810,url,4,29,2.0,vle,,Withdrawn,140.0,2014-01-30 00:00:04,526810
526810,forumng,5,35,35.0,vle,,Withdrawn,140.0,2014-02-05 00:00:00,526810
526810,homepage,5,35,21.0,vle,,Withdrawn,140.0,2014-02-05 00:00:01,526810
526810,subpage,5,35,3.0,vle,,Withdrawn,140.0,2014-02-05 00:00:02,526810
526810,url,5,35,4.0,vle,,Withdrawn,140.0,2014-02-05 00:00:03,526810
526810,homepage,6,42,5.0,vle,,Withdrawn,140.0,2014-02-12 00:00:00,526810
526810,url,6,42,2.0,vle,,Withdrawn,140.0,2014-02-12 00:00:01,526810
526810,forumng,6,44,30.0,vle,,Withdrawn,140.0,2014-02-14 00:00:00,526810
526810,submit_TMA2,6,46,,submission,47.0,Withdrawn,140.0,2014-02-16 00:00:00,526810
526810,forumng,7,51,39.0,vle,,Withdrawn,140.0,2014-02-21 00:00:00,526810
526810,homepage,7,51,12.0,vle,,Withdrawn,140.0,2014-02-21 00:00:01,526810
526810,quiz,7,51,25.0,vle,,Withdrawn,140.0,2014-02-21 00:00:02,526810
526810,url,7,51,1.0,vle,,Withdrawn,140.0,2014-02-21 00:00:03,526810
526810,submit_CMA1,8,56,,submission,54.0,Withdrawn,140.0,2014-02-26 00:00:00,526810
526810,forumng,8,58,23.0,vle,,Withdrawn,140.0,2014-02-28 00:00:00,526810
526810,homepage,8,58,5.0,vle,,Withdrawn,140.0,2014-02-28 00:00:01,526810
526810,forumng,9,66,7.0,vle,,Withdrawn,140.0,2014-03-08 00:00:00,526810
526810,homepage,9,66,1.0,vle,,Withdrawn,140.0,2014-03-08 00:00:01,526810
526810,forumng,12,85,31.0,vle,,Withdrawn,140.0,2014-03-27 00:00:00,526810
526810,homepage,12,85,8.0,vle,,Withdrawn,140.0,2014-03-27 00:00:01,526810
526810,url,12,86,3.0,vle,,Withdrawn,140.0,2014-03-28 00:00:00,526810
526810,forumng,13,92,25.0,vle,,Withdrawn,140.0,2014-04-03 00:00:00,526810
526810,homepage,13,92,6.0,vle,,Withdrawn,140.0,2014-04-03 00:00:01,526810
526810,url,13,94,1.0,vle,,Withdrawn,140.0,2014-04-05 00:00:00,526810
526810,quiz,13,95,15.0,vle,,Withdrawn,140.0,2014-04-06 00:00:00,526810
526810,submit_TMA3,13,95,,submission,96.0,Withdrawn,140.0,2014-04-06 00:00:01,526810
526810,forumng,14,100,3.0,vle,,Withdrawn,140.0,2014-04-11 00:00:00,526810
526810,homepage,14,100,1.0,vle,,Withdrawn,140.0,2014-04-11 00:00:01,526810
526810,submit_CMA2,14,102,,submission,96.0,Withdrawn,140.0,2014-04-13 00:00:00,526810
526810,forumng,15,105,24.0,vle,,Withdrawn,140.0,2014-04-16 00:00:00,526810
526810,homepage,15,105,11.0,vle,,Withdrawn,140.0,2014-04-16 00:00:01,526810
526810,forumng,16,114,6.0,vle,,Withdrawn,140.0,2014-04-25 00:00:00,526810
526810,homepage,16,114,1.0,vle,,Withdrawn,140.0,2014-04-25 00:00:01,526810
526810,forumng,17,119,9.0,vle,,Withdrawn,140.0,2014-04-30 00:00:00,526810
526810,homepage,17,119,10.0,vle,,Withdrawn,140.0,2014-04-30 00:00:01,526810
526810,url,17,119,3.0,vle,,Withdrawn,140.0,2014-04-30 00:00:02,526810
526810,homepage,18,126,5.0,vle,,Withdrawn,140.0,2014-05-07 00:00:00,526810
526810,url,18,129,2.0,vle,,Withdrawn,140.0,2014-05-10 00:00:00,526810
526810,forumng,18,130,29.0,vle,,Withdrawn,140.0,2014-05-11 00:00:00,526810
526810,quiz,18,130,13.0,vle,,Withdrawn,140.0,2014-05-11 00:00:01,526810
526810,submit_TMA4,18,130,,submission,131.0,Withdrawn,140.0,2014-05-11 00:00:02,526810
526810,submit_CMA3,19,133,,submission,131.0,Withdrawn,140.0,2014-05-14 00:00:00,526810
527393,homepage,-2,-9,2.0,vle,,Pass,,2013-12-23 00:00:00,527393
527393,url,-2,-9,2.0,vle,,Pass,,2013-12-23 00:00:01,527393
527393,homepage,-1,-1,2.0,vle,,Pass,,2013-12-31 00:00:00,527393
527393,forumng,0,0,2.0,vle,,Pass,,2014-01-01 00:00:00,527393
527393,homepage,0,0,4.0,vle,,Pass,,2014-01-01 00:00:01,527393
527393,oucontent,0,0,2.0,vle,,Pass,,2014-01-01 00:00:02,527393
527393,resource,0,0,2.0,vle,,Pass,,2014-01-01 00:00:03,527393
527393,subpage,0,0,3.0,vle,,Pass,,2014-01-01 00:00:04,527393
527393,url,0,0,2.0,vle,,Pass,,2014-01-01 00:00:05,527393
527393,forumng,1,8,38.0,vle,,Pass,,2014-01-09 00:00:00,527393
527393,homepage,1,8,16.0,vle,,Pass,,2014-01-09 00:00:01,527393
527393,resource,1,8,2.0,vle,,Pass,,2014-01-09 00:00:02,527393
527393,subpage,1,8,6.0,vle,,Pass,,2014-01-09 00:00:03,527393
527393,url,1,8,2.0,vle,,Pass,,2014-01-09 00:00:04,527393
527393,oucontent,1,12,2.0,vle,,Pass,,2014-01-13 00:00:00,527393
527393,homepage,2,17,8.0,vle,,Pass,,2014-01-18 00:00:00,527393
527393,oucontent,2,17,9.0,vle,,Pass,,2014-01-18 00:00:01,527393
527393,subpage,2,17,1.0,vle,,Pass,,2014-01-18 00:00:02,527393
527393,submit_TMA1,2,18,,submission,19.0,Pass,,2014-01-19 00:00:00,527393
527393,forumng,2,19,42.0,vle,,Pass,,2014-01-20 00:00:00,527393
527393,url,2,19,1.0,vle,,Pass,,2014-01-20 00:00:01,527393
527393,forumng,3,22,10.0,vle,,Pass,,2014-01-23 00:00:00,527393
527393,homepage,3,22,18.0,vle,,Pass,,2014-01-23 00:00:01,527393
527393,resource,3,24,5.0,vle,,Pass,,2014-01-25 00:00:00,527393
527393,subpage,3,24,2.0,vle,,Pass,,2014-01-25 00:00:01,527393
527393,forumng,4,28,28.0,vle,,Pass,,2014-01-29 00:00:00,527393
527393,homepage,4,28,14.0,vle,,Pass,,2014-01-29 00:00:01,527393
527393,subpage,4,28,1.0,vle,,Pass,,2014-01-29 00:00:02,527393
527393,quiz,4,30,1.0,vle,,Pass,,2014-01-31 00:00:00,527393
527393,forumng,6,45,23.0,vle,,Pass,,2014-02-15 00:00:00,527393
527393,homepage,6,45,23.0,vle,,Pass,,2014-02-15 00:00:01,527393
527393,quiz,6,45,15.0,vle,,Pass,,2014-02-15 00:00:02,527393
527393,subpage,6,45,1.0,vle,,Pass,,2014-02-15 00:00:03,527393
527393,url,6,45,2.0,vle,,Pass,,2014-02-15 00:00:04,527393
527393,submit_TMA2,6,45,,submission,47.0,Pass,,2014-02-15 00:00:05,527393
527393,forumng,7,49,53.0,vle,,Pass,,2014-02-19 00:00:00,527393
527393,homepage,7,49,38.0,vle,,Pass,,2014-02-19 00:00:01,527393
527393,resource,7,49,1.0,vle,,Pass,,2014-02-19 00:00:02,527393
527393,subpage,7,49,1.0,vle,,Pass,,2014-02-19 00:00:03,527393
527393,quiz,7,50,10.0,vle,,Pass,,2014-02-20 00:00:00,527393
527393,url,7,50,2.0,vle,,Pass,,2014-02-20 00:00:01,527393
527393,forumng,8,56,22.0,vle,,Pass,,2014-02-26 00:00:00,527393
527393,homepage,8,56,8.0,vle,,Pass,,2014-02-26 00:00:01,527393
527393,submit_CMA1,8,56,,submission,54.0,Pass,,2014-02-26 00:00:02,527393
527393,resource,8,62,1.0,vle,,Pass,,2014-03-04 00:00:00,527393
527393,subpage,8,62,1.0,vle,,Pass,,2014-03-04 00:00:01,527393
527393,forumng,9,69,7.0,vle,,Pass,,2014-03-11 00:00:00,527393
527393,homepage,9,69,5.0,vle,,Pass,,2014-03-11 00:00:01,527393
527393,forumng,10,71,12.0,vle,,Pass,,2014-03-13 00:00:00,527393
527393,homepage,10,71,10.0,vle,,Pass,,2014-03-13 00:00:01,527393
527393,quiz,10,71,8.0,vle,,Pass,,2014-03-13 00:00:02,527393
527393,homepage,12,84,2.0,vle,,Pass,,2014-03-26 00:00:00,527393
527393,quiz,12,87,12.0,vle,,Pass,,2014-03-29 00:00:00,527393
527393,forumng,13,94,29.0,vle,,Pass,,2014-04-05 00:00:00,527393
527393,homepage,13,94,12.0,vle,,Pass,,2014-04-05 00:00:01,527393
527393,quiz,13,96,1.0,vle,,Pass,,2014-04-07 00:00:00,527393
527393,submit_TMA3,13,96,,submission,96.0,Pass,,2014-04-07 00:00:01,527393
527393,forumng,14,99,13.0,vle,,Pass,,2014-04-10 00:00:00,527393
527393,homepage,14,99,5.0,vle,,Pass,,2014-04-10 00:00:01,527393
527393,submit_CMA2,14,102,,submission,96.0,Pass,,2014-04-13 00:00:00,527393
527393,forumng,15,111,7.0,vle,,Pass,,2014-04-22 00:00:00,527393
527393,homepage,15,111,2.0,vle,,Pass,,2014-04-22 00:00:01,527393
527393,url,15,111,1.0,vle,,Pass,,2014-04-22 00:00:02,527393
527393,forumng,18,128,27.0,vle,,Pass,,2014-05-09 00:00:00,527393
527393,homepage,18,128,10.0,vle,,Pass,,2014-05-09 00:00:01,527393
527393,quiz,18,128,12.0,vle,,Pass,,2014-05-09 00:00:02,527393
527393,resource,18,131,1.0,vle,,Pass,,2014-05-12 00:00:00,527393
527393,subpage,18,131,1.0,vle,,Pass,,2014-05-12 00:00:01,527393
527393,url,18,131,2.0,vle,,Pass,,2014-05-12 00:00:02,527393
527393,forumng,19,133,2.0,vle,,Pass,,2014-05-14 00:00:00,527393
527393,homepage,19,133,3.0,vle,,Pass,,2014-05-14 00:00:01,527393
527393,submit_CMA3,19,133,,submission,131.0,Pass,,2014-05-14 00:00:02,527393
527393,submit_TMA4,19,138,,submission,131.0,Pass,,2014-05-19 00:00:00,527393
527393,homepage,20,143,6.0,vle,,Pass,,2014-05-24 00:00:00,527393
527393,homepage,22,156,1.0,vle,,Pass,,2014-06-06 00:00:00,527393
527393,forumng,23,164,7.0,vle,,Pass,,2014-06-14 00:00:00,527393
527393,homepage,23,164,14.0,vle,,Pass,,2014-06-14 00:00:01,527393
527393,oucontent,23,164,16.0,vle,,Pass,,2014-06-14 00:00:02,527393
527393,subpage,23,164,5.0,vle,,Pass,,2014-06-14 00:00:03,527393
527393,url,23,164,4.0,vle,,Pass,,2014-06-14 00:00:04,527393
527393,quiz,23,165,12.0,vle,,Pass,,2014-06-15 00:00:00,527393
527393,submit_TMA5,23,165,,submission,166.0,Pass,,2014-06-15 00:00:01,527393
527393,submit_CMA4,24,168,,submission,166.0,Pass,,2014-06-18 00:00:00,527393
527393,forumng,24,169,7.0,vle,,Pass,,2014-06-19 00:00:00,527393
527393,homepage,24,169,2.0,vle,,Pass,,2014-06-19 00:00:01,527393
527393,homepage,25,176,2.0,vle,,Pass,,2014-06-26 00:00:00,527393
527393,forumng,25,177,2.0,vle,,Pass,,2014-06-27 00:00:00,527393
527393,forumng,27,189,4.0,vle,,Pass,,2014-07-09 00:00:00,527393
527393,homepage,27,189,1.0,vle,,Pass,,2014-07-09 00:00:01,527393
527393,forumng,29,203,14.0,vle,,Pass,,2014-07-23 00:00:00,527393
527393,homepage,29,203,10.0,vle,,Pass,,2014-07-23 00:00:01,527393
527393,oucontent,29,207,5.0,vle,,Pass,,2014-07-27 00:00:00,527393
527393,resource,29,207,3.0,vle,,Pass,,2014-07-27 00:00:01,527393
